Unnamed: 0,TimeStamp,Relative Time,srcIP,dstIP,srcPort,dstPort,ipLen,len,fmt,uType,asduType,numix,cot,oa,addr,ioa,label,attack_type
1951,16.34581,6801.104288,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
282,14.580268,985.683139,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
376,15.033852,1321.519795,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
384,15.040027,1343.271343,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
224,14.54407,783.699999,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15089,8.263755,63900.556849,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14950,8.165888,63321.884878,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
472,15.091769,1660.698592,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
347,15.013462,1197.620231,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1824,16.28131,6396.102631,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,1,Command Injection
1958,16.352444,6827.445239,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15123,8.290807,64051.071712,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15064,8.250309,63806.096813,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15041,8.233119,63714.19799,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1938,16.341637,6759.374708,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14991,8.193887,63481.870552,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14939,8.161422,63277.223781,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1964,16.354459,6847.592632,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14982,8.190806,63451.064551,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1875,16.310339,6566.390496,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15093,8.264776,63910.76417,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1896,16.315894,6621.943453,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14931,8.153732,63240.328584,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
85,14.463491,297.916882,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
242,14.553651,839.512337,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14834,8.08497,62832.701717,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
159,14.504524,548.244228,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1843,16.291232,6455.327818,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
35,14.434006,123.0671,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1859,16.300913,6512.13325,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
170,14.512045,583.451086,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1973,16.36132,6876.202041,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
15026,8.220523,63628.229451,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14993,8.194384,63486.842192,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14983,8.191045,63453.454121,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15080,8.255636,63859.368972,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14869,8.110658,62969.583803,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
95,14.471783,340.832577,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1882,16.311914,6582.145707,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
240,14.553422,837.226281,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14878,8.114249,63005.493484,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1893,16.315213,6615.131154,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14826,8.081772,62800.728482,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
460,15.083814,1621.146161,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1872,16.305801,6561.018374,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15024,8.220316,63626.159138,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
206,14.533468,717.680176,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
392,15.042887,1371.876587,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14930,8.153531,63238.312395,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
397,15.045167,1394.673378,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14902,8.13331,63116.108857,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
14984,8.19145,63457.502833,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
217,14.542769,770.69445,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
4,14.414847,11.477121,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14904,8.13435,63126.507222,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1961,16.353519,6838.189191,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15065,8.250737,63810.371431,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1931,16.335276,6735.768815,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14874,8.112177,62984.773389,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1865,16.302153,6524.536834,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14861,8.103602,62939.021204,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
2002,16.373987,6962.871429,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
98,14.472615,349.15148,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14940,8.162436,63287.363585,3232238447,3232238584,61254,2404,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14863,8.10452,62948.200572,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1892,16.315099,6613.994118,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
406,15.051671,1419.711238,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1821,16.28053,6388.303884,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
47,14.442107,164.073742,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
32,14.433066,113.666237,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14915,8.142394,63166.944621,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14975,8.183826,63421.264198,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
200,14.532167,704.675624,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
134,14.49244,467.40473,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,0,Normal
27,14.431813,101.1294,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15016,8.212322,63586.22351,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
230,14.550312,806.120406,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
489,15.102371,1726.709299,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14908,8.135552,63138.519976,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
378,15.034225,1325.253045,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
288,14.581387,996.878886,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
418,15.055969,1462.696009,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1993,16.371243,6935.429352,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
391,15.042786,1370.863063,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1911,16.324573,6668.738739,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
498,15.10554,1758.401186,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
138,14.493752,480.524147,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
62,14.451128,214.281486,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
471,15.090756,1650.561117,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1966,16.355467,6857.676745,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
128,14.490399,446.992753,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15112,8.281621,63999.217336,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1839,16.290195,6444.950007,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14974,8.182986,63412.869084,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15098,8.271734,63940.34878,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
64,14.451588,218.882652,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14948,8.165806,63321.0686,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14,14.422887,51.874267,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
156,14.503043,533.438889,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
40,14.435727,140.269482,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
492,15.103419,1737.18993,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
379,15.034325,1326.252951,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
187,14.522005,643.057602,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14899,8.131425,63097.252819,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
216,14.542429,767.293594,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14927,8.152275,63225.758437,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
52,14.444367,186.676905,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15014,8.211266,63575.660952,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
337,15.010162,1164.621055,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14884,8.120374,63026.743177,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14855,8.101582,62918.820186,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14860,8.1035,62938.007654,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
295,14.584326,1026.264944,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14837,8.090762,62850.62534,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
251,14.561111,874.11637,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14862,8.1037,62940.006802,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
461,15.083915,1622.150764,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
455,15.081534,1598.340717,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15132,8.295014,64093.147058,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14951,8.170191,63324.913133,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14998,8.195587,63498.869884,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
269,14.57163,939.304049,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
201,14.532627,709.277332,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,0,Normal
161,14.505086,553.865156,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1874,16.305953,6562.535803,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14865,8.104959,62952.597452,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
401,15.050447,1407.475945,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14838,8.090908,62852.085152,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
476,15.093437,1677.375347,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,0,Normal
14957,8.172687,63349.878135,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14907,8.13535,63136.500308,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
105,14.474394,366.948574,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1884,16.312413,6587.129949,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
389,15.041866,1361.659838,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1,14.414498,7.988457,3232238584,3232238447,2404,61254,46,4,0,1.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
15073,8.253297,63835.971703,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15118,8.284674,64029.741242,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1880,16.311513,6578.132348,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
80,14.46145,277.507935,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
205,14.533328,716.288625,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
34,14.433934,122.342801,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14911,8.140969,63152.695548,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1827,16.282191,6404.917237,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
427,15.064519,1508.193511,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
454,15.081186,1594.863911,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
366,15.03032,1286.201191,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
91,14.470353,326.532319,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
339,15.010622,1169.22005,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15033,8.224222,63665.224282,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
1883,16.312173,6584.731244,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
345,15.013022,1193.219275,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,0,Normal
14912,8.141069,63153.69849,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
241,14.553431,837.312564,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
13,14.422567,48.673974,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
315,14.594729,1090.291824,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1919,16.331334,6696.346001,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
387,15.041385,1356.85863,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
273,14.572794,950.944403,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
166,14.510845,571.451437,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14976,8.183886,63421.864164,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15128,8.293237,64075.376015,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1965,16.354859,6851.594618,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14954,8.171456,63337.5644,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
484,15.095478,1697.780687,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15116,8.283848,64021.479105,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1823,16.28119,6394.9016,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14967,8.180906,63392.066467,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
243,14.554461,847.615641,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1885,16.312873,6591.729964,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15011,8.210209,63565.098513,3232238584,3232238447,2404,61254,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1881,16.311813,6581.131315,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14822,8.080554,62788.540741,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
189,14.523129,654.298886,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
14918,8.143469,63177.696999,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14835,8.085274,62835.742249,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
475,15.093163,1674.636112,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
2000,16.373284,6955.840728,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1829,16.28279,6410.905949,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
58,14.445187,194.877607,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
474,15.092657,1669.571638,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1879,16.311333,6576.333375,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14992,8.193924,63482.241489,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
14883,8.120035,63023.350103,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
252,14.561611,879.116426,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
21,14.424967,72.674583,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
313,14.594004,1083.043165,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
459,15.083535,1618.353221,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
160,14.504884,551.845196,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
276,14.573629,959.293866,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
15091,8.264615,63909.154471,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
191,14.523931,662.313755,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
385,15.040128,1344.279731,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14941,8.162436,63287.364018,3232238584,3232238447,2404,61254,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
413,15.054209,1445.089619,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
491,15.103098,1733.988037,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
343,15.012124,1184.240164,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
